datetime,velocity,velocity_std_dev,back_azimuth,x_coord
NaT,0,0,0,0
07-May-2024 04:20:00,2.93671656404365,0.353949064687701,111.194627368483,357.88670357043
07-May-2024 04:30:00,1.12111405139356,0.738583902808376,113.652225062541,360.79
07-May-2024 04:40:00,1.99973560911615,0.384214929081995,112.232550920854,357.404399594834
07-May-2024 04:50:00,1.37009277256016,0.592509224243833,111.461699603411,345.908328276345
07-May-2024 05:00:00,4.01839020808736,0.602444066342256,113.279651483544,339.348739707256
07-May-2024 05:10:00,0.927379846936218,0.640434465611706,112.423968588827,336.727262631456
07-May-2024 05:20:00,2.31653275498344,0.812336227186111,108.746427208856,320.748311029072
07-May-2024 05:30:00,2.21609766540554,0.550217199671353,109.090427105216,316.77
07-May-2024 05:40:00,1.58464849584073,0.570541888933596,107.942685846749,313.081865621997
NaT,0,0,0,0
10-May-2024 03:20:00,2.70089780563605,0.386564481520807,104.964512842158,397.54
10-May-2024 03:30:00,1.94144394717371,0.664342726461208,105.420472427492,395.67
10-May-2024 03:40:00,2.44591530423465,0.459630049672113,102.594785640572,390.394840443728
10-May-2024 04:00:00,1.94965103419133,0.5066389836438,103.699904433819,381.394771623735
10-May-2024 04:10:00,2.10536174573539,0.360407966446181,104.432983369066,376.22
10-May-2024 04:20:00,2.76495619149931,0.813930902270077,105.241988607527,370.677282991475
10-May-2024 04:30:00,1.98282431759908,0.483017046131672,103.188444492978,367.188819730782
10-May-2024 04:40:00,1.42465528734335,0.578541541932191,106.383286082577,364.828095481385
10-May-2024 04:50:00,2.20178145992883,0.518876864258438,105.392947831973,360.425415063704
10-May-2024 05:00:00,1.6299884102517,0.467430138844633,104.802797816355,356.5
10-May-2024 05:10:00,1.78378662017414,0.617468374874572,NaN,354.001460653808
10-May-2024 05:20:00,2.36581233391499,0.743586527101144,101.830797893143,351.906806757057
10-May-2024 05:30:00,2.14409566633195,0.689490708856877,103.717047811977,351.460183150183
10-May-2024 05:40:00,1.02325867272945,0.538158328807865,102.074472716473,349.61
10-May-2024 05:50:00,2.06895465332844,0.844106162143675,104.598893629658,347.182125940885
NaT,0,0,0,0
27-May-2024 05:10:00,2.14101410157465,0.859223217321169,108.611350085071,312.310680230128
NaT,0,0,0,0
01-Jun-2024 04:00:00,1.59567421864489,0.419615120019596,108.642231475605,311.526193733523
01-Jun-2024 04:10:00,1.36316123103633,0.611542207573457,110.696139922155,317.617849002849
01-Jun-2024 04:20:00,1.45833432219398,0.425222719528543,109.443600260836,312.162068939104
01-Jun-2024 04:30:00,1.1987211925012,0.505152241241301,108.90062984177,300.9
01-Jun-2024 04:40:00,1.86722360709635,0.605181771913426,107.939126146281,300.365709173547
NaT,0,0,0,0
06-Jun-2024 03:10:00,1.66753347650776,0.782504096780271,104.928099250802,359.291974440895
06-Jun-2024 03:20:00,1.71256613118233,1.28548901207489,107.833873394255,368.658379052243
06-Jun-2024 03:30:00,2.14023621105392,0.506102146861105,108.653471591461,375.969260906642
06-Jun-2024 03:40:00,1.20456183502873,0.734343553943369,107.580134197742,373.823967638631
06-Jun-2024 03:50:00,2.6301322787472,1.23417566635678,107.395397924255,351.111770229186
NaT,0,0,0,0
08-Jun-2024 03:50:00,2.27691740351794,0.487090514326956,104.18599000091,391.378619425588
08-Jun-2024 04:00:00,0.448006568179491,0.249816987914605,103.418874509488,391.868618206443
NaT,0,0,0,0
10-Jun-2024 03:50:00,1.47303667361813,0.245469387420604,110.701387308417,372.59
10-Jun-2024 04:00:00,1.82500969687611,0.442626336318112,112.700774270064,367.280793968392
10-Jun-2024 04:10:00,1.96340163239892,0.84483463246983,107.600535607873,370.61
10-Jun-2024 04:20:00,1.39602189674065,0.697836240017537,106.681936128419,379.4
10-Jun-2024 04:30:00,0.824738618274565,0.415519212926032,106.03056932295,374.231403736098
10-Jun-2024 04:40:00,2.89911263578813,0.636653773586249,113.559569324098,361.061462044372
10-Jun-2024 04:50:00,1.17819869633491,0.956460822636343,107.516031591369,356.355171093396
10-Jun-2024 05:00:00,1.80765926292351,0.705473743055349,111.384747695518,345.51
10-Jun-2024 05:20:00,1.482408791919,0.172148520520807,113.649088434337,338.211304094921
NaT,0,0,0,0
13-Jun-2024 04:30:00,1.42581615948453,0.422005674250523,107.771356775908,413.503817106443
13-Jun-2024 04:40:00,1.72395050981394,0.44754839532217,108.884283913884,406.860071073829
13-Jun-2024 04:50:00,2.34076930670689,0.882104627804949,107.059046312403,402.58
13-Jun-2024 05:00:00,0.892784157549494,0.689544914767932,111.253551100961,404.806388831275
13-Jun-2024 05:10:00,2.48735220694941,0.61028211783685,108.073005148786,399.151311588242
13-Jun-2024 06:20:00,1.80168708819278,0.215862756907679,110.090344625126,374.447274131274
13-Jun-2024 06:30:00,1.98918707974986,0.524366456479128,108.891050504826,381.407186457175
13-Jun-2024 06:40:00,1.05049110323363,0.671029953084694,108.067839897662,380.75
13-Jun-2024 06:50:00,1.91520406700914,0.860913474069866,106.256599021102,375.38
13-Jun-2024 07:00:00,1.93404907899346,0.522410627422272,109.954287227443,370.694121701054
13-Jun-2024 07:10:00,1.30464156081792,0.385514861108503,106.591288534598,367.749966692589
NaT,0,0,0,0
14-Jun-2024 06:40:00,2.09229491644036,0.389378523417926,104.528065957122,402.890057278012
14-Jun-2024 07:50:00,1.71411128267401,0.115000081223685,103.98779309949,380.884623731923
14-Jun-2024 08:00:00,1.04422019886398,0.373447642797381,105.62775620687,379.668441535755
14-Jun-2024 08:10:00,1.76714089014758,0.361259887721672,105.136167153292,373.709195688225
14-Jun-2024 08:20:00,2.64348818121056,0.612332561819174,104.606300482308,372.507830401443
14-Jun-2024 08:30:00,1.17339048475926,1.0132106839521,103.64129911389,374.94
14-Jun-2024 08:40:00,2.13114439965288,0.702577213121051,104.493993412481,371.249682397615
14-Jun-2024 08:50:00,1.99969071178442,0.899239329042542,NaN,359.611942066734
14-Jun-2024 09:00:00,1.72959491016932,0.548426219855878,103.907510807763,362.075609415685
14-Jun-2024 09:10:00,1.46411792537616,0.595991554709859,103.787171517485,368.49966019314
14-Jun-2024 09:20:00,1.68911306640601,0.724670343291505,103.475845035629,364.080661677306
14-Jun-2024 09:30:00,0.973399232604307,0.68992993125689,105.527339599868,357.993632528595
NaT,0,0,0,0
19-Jun-2024 04:40:00,1.23281612033757,0.613511841176377,92.130737670187,334.99
19-Jun-2024 04:50:00,1.18369752725918,0.673229840464487,NaN,334
20-Jun-2024 07:20:00,1.5824844011824,0.610615016611016,NaN,288.55
20-Jun-2024 07:30:00,1.22865617610802,0.87968041731899,NaN,288.87
20-Jun-2024 07:40:00,1.21357745556238,0.656754876766961,NaN,287.37
20-Jun-2024 07:50:00,1.54136855391687,0.705668808418082,NaN,283.5
NaT,0,0,0,0
NaT,0,0,0,0
NaT,0,0,0,0
21-Jun-2024 04:40:00,2.07512316901683,0.560178272608092,94.6803462952758,319.48
21-Jun-2024 04:50:00,0.955223071094778,0.361744682684908,99.4430363945926,317.818628536817
21-Jun-2024 05:00:00,1.53819866087828,0.442193365863419,NaN,315.742295106253
21-Jun-2024 05:10:00,1.57769224253672,0.693056187960349,NaN,311.8
21-Jun-2024 05:20:00,1.71839893149529,0.545719411337574,NaN,308.72
21-Jun-2024 05:30:00,1.18816497151991,0.476939626691604,97.9763443095504,307.064203506098
21-Jun-2024 05:40:00,1.15010503454073,0.424576936281694,NaN,304.95
21-Jun-2024 05:50:00,1.32223548560822,0.716422290351469,97.6526258800784,303.865686371506
21-Jun-2024 06:00:00,1.37495504314059,0.502254949456463,NaN,300.69
21-Jun-2024 06:10:00,1.0418190332227,0.566250439230587,NaN,299.84
21-Jun-2024 06:20:00,2.77431752609008,0.510054420249009,NaN,295.366130063733
NaT,0,0,0,0
22-Jun-2024 03:50:00,1.12589557426929,0.705083124307437,95.6216171036799,336.983405313283
22-Jun-2024 04:00:00,1.49845826020096,0.696384323065479,NaN,335
22-Jun-2024 04:10:00,1.62581125176523,0.652577322191664,91.5789026607071,331.387384683348
22-Jun-2024 04:20:00,2.00020628455692,0.571837170128456,NaN,328.897212894091
22-Jun-2024 04:30:00,2.04979020270514,1.00534481762148,NaN,326.494330052286
22-Jun-2024 04:40:00,1.90739641483088,0.363135725572692,98.7813695679541,322.977828054299
22-Jun-2024 04:50:00,1.46138099115849,0.618701673765718,NaN,323.270982529962
22-Jun-2024 05:00:00,1.89745998076003,0.601152458883556,NaN,323.418308614615
22-Jun-2024 05:10:00,2.12719934428966,0.633723062737921,NaN,318.683769457385
22-Jun-2024 07:30:00,1.40531773929123,0.0435265166837762,99.7132745528678,286.19
22-Jun-2024 07:40:00,1.03751715833857,0.68731565298604,NaN,280.336029948756
NaT,0,0,0,0
23-Jun-2024 03:50:00,1.05444254782237,0.460561115262357,95.479220987388,340.348543158986
23-Jun-2024 04:00:00,0.408476449155351,0.359123817451087,NaN,341.583953453227
23-Jun-2024 04:10:00,2.1548024889221,0.702243843056572,NaN,338.151193768446
23-Jun-2024 04:20:00,1.93978098404898,0.385524760689237,99.0021881177486,334.122512097267
23-Jun-2024 04:30:00,1.34597111666081,0.595470084820701,NaN,333.425694905659
23-Jun-2024 04:40:00,1.06097313901498,0.622144937333226,103.27459997879,331.422341144296
23-Jun-2024 04:50:00,2.02004851311957,0.382459435914429,98.8124231173789,328.14
23-Jun-2024 05:00:00,1.8900200308328,0.674556401209739,102.051075670395,325.742094596836
23-Jun-2024 05:10:00,1.06213953760388,0.688693743736277,98.7779651340277,324.700846330907
23-Jun-2024 05:20:00,1.88669543084788,0.663026669174226,103.356215320082,322.64
23-Jun-2024 05:30:00,1.86755432361691,0.562562934344808,96.5779171177774,320.750101410878
23-Jun-2024 05:40:00,1.41023331417923,0.566792140438285,97.6720015807804,316.9
23-Jun-2024 05:50:00,1.66794620441444,0.856279357231432,102.401240426775,314.83
23-Jun-2024 06:00:00,1.21497506698511,0.625148962912983,103.792731874507,311.851099773936
NaT,0,0,0,0
NaT,0,0,0,0
NaT,0,0,0,0
NaT,0,0,0,0
23-Jun-2024 07:10:00,1.30526808066134,0.323548899685995,96.9753771448015,297.4
23-Jun-2024 07:20:00,1.06746824655444,0.765740683153974,98.5980223001441,295.56
23-Jun-2024 07:30:00,1.46321088673535,0.806213515698104,98.2970487385953,295.22
23-Jun-2024 07:40:00,0.935922743855018,0.645032231310558,NaN,291.96
23-Jun-2024 07:50:00,1.50430997042901,0.657484374171817,NaN,288.1
NaT,0,0,0,0
NaT,0,0,0,0
NaT,0,0,0,0
NaT,0,0,0,0
24-Jun-2024 04:30:00,0.929927128511088,0.685785855768309,99.1223011503251,333.16513513184
24-Jun-2024 04:40:00,1.42412923406043,0.683495489152763,NaN,329
24-Jun-2024 04:50:00,1.56621357404034,0.888214677018241,98.9332221928012,327
24-Jun-2024 05:50:00,1.59848579579958,0.231716607414899,98.5440859327677,312.7301612901
24-Jun-2024 06:00:00,1.75161319072678,0.595325575870753,NaN,310.01
24-Jun-2024 06:10:00,0.69289321842303,0.444382719746948,100.595242581736,307.995465212056
24-Jun-2024 06:20:00,1.70920390535827,0.795843410436225,97.8367658008625,304.850147616953
24-Jun-2024 06:30:00,1.10749279430961,0.720216608882945,95.0153862092552,305.956891658556
24-Jun-2024 06:40:00,2.37931705917148,1.23526120173403,NaN,301
24-Jun-2024 06:50:00,0.827930267106876,0.562025826625618,99.7383922110595,298.827812857883
24-Jun-2024 07:30:00,1.30922874550024,0.223610585493947,93.4962967853481,291.532308126441
