datetime,average_velocity,median_velocity,velocity_std_dev,average_back_azimuth,median_back_azimuth,back_azimuth_std_dev,max_ba,min_ba
21-May-2022,1.98082827695546,1.98118301213985,0.729586684565648,101.227318959165,101.863705961909,1.78226923566487,102.501115541122,98.6807483717177
28-May-2022,1.56034574379737,1.4535837673198,0.47034425835964,101.961694698184,101.709239912331,1.50814064395465,104.433689949674,99.3115179311877
29-May-2022,1.48653955838687,1.6294104373348,0.425676553689368,109.162152004758,109.053216639923,2.87364853685985,112.421144923763,105.553937181628
30-May-2022,1.66854272532904,1.52441231666541,0.643776811277351,104.281530141287,104.166305408353,1.06686422713407,105.555382876842,103.2381268716
31-May-2022,1.73102242803224,1.68301272669652,0.201236550981505,106.492641621639,106.650161431853,1.54086372426814,108.183950891866,104.486292730985
01-Jun-2022,1.3650459910983,1.27947311691704,0.507307868714846,104.77248067107,104.77248067107,0.379243498057689,105.040646320267,104.504315021872
02-Jun-2022,1.69114556742179,1.74288735273514,0.282687770780412,103.160171013069,103.467587562432,1.86254831773769,107.63421191144,101.044612235925
03-Jun-2022,1.72785826940977,1.39732770365109,0.913863837408168,104.480508952349,104.205228600063,1.74138021613549,106.831663854346,102.308531618191
05-Jun-2022,1.75336541173947,1.71360121890168,0.492979726662175,97.9582122602581,98.6208697391633,1.73200014994011,100.071267730246,94.6297784308893
12-Jun-2022,1.89379093286979,1.93661155755529,0.42528860286308,92.9087892733521,91.7578915835668,2.37794310076828,95.643216874793,91.3252593616965
13-Jun-2022,1.44277764046764,1.46840397738628,0.212044059836411,101.110945543486,101.13936742264,2.43567181664462,103.661595896097,98.5034514325662
14-Jun-2022,1.445700856425,1.34853561270144,1.09551450700201,109.824917441988,110.008680396382,1.23647308736246,110.99581541716,108.286493558027
18-Jun-2022,1.79230334956907,1.90662091516655,0.662006396363861,108.086034673987,108.34096661578,1.59725521289504,109.847144155564,105.53162010866
19-Jun-2022,1.67932376851333,1.56946904298188,0.535510902820477,107.1889919273,107.523452401331,1.11655871109106,108.537227802158,105.073025087677
20-Jun-2022,1.67937166324523,1.91591327148656,0.719834602573296,105.904461250559,105.995996686096,1.31336965267854,108.892651681201,103.911665763915
21-Jun-2022,2.11136157882408,2.02716561374238,0.594971009440731,104.408657765989,104.720653441719,1.51134889914872,106.517778697326,101.262266398485
22-Jun-2022,1.80235161314034,1.85316499878116,0.441394326379376,101.723402589843,101.664735897809,1.31356853722977,103.728409927088,99.3238045047181
23-Jun-2022,1.40791542993467,1.40791542993467,0.802234913874195,103.31773307604,103.31773307604,0.538215716512973,103.698309058928,102.937157093153
26-Jun-2022,1.66756481633466,1.41739248361964,0.658591879990051,102.976372432655,102.98915332314,0.52504031571614,103.69216761365,102.217938050318
28-Jun-2022,1.6347345936375,1.53803034953722,0.537733742399729,102.869650704133,103.319552928231,1.12740524938337,103.850269765684,100.702107533621
03-Jul-2022,1.76392478901161,1.86343736288214,0.548105607412601,102.679709468206,102.322239995878,1.09893009933121,105.017407265938,101.347360940531
04-Jul-2022,1.65531929385459,1.8475848271166,0.491764866560298,103.454955709896,103.088137941554,1.67456671812096,105.703109558283,101.609715137746
05-Jul-2022,2.23606727346995,2.14904955293948,0.692589551798899,103.784182012044,103.795887389417,1.92078948709565,106.616554408971,101.897351611844
07-Jul-2022,1.9207058050882,1.90744633413695,0.724105813928679,101.034587692643,100.848049422074,0.832075719456691,102.618466614458,99.9278793718894
10-Jul-2022,1.48017062841923,1.52378626784807,0.325624618462224,101.0374626219,100.697481774159,1.86920669888236,105.823877470673,98.9953381688793
11-Jul-2022,1.48755980026365,1.4301843719251,0.570545477173818,100.072655504823,100.783408734222,2.33510443051874,101.969796389856,97.4647613903905
12-Jul-2022,1.47860331063591,1.66869665964304,0.416178331678208,98.9575676834222,98.8169902559467,0.8173704030607,100.076718992406,98.1195712293893
13-Jul-2022,1.61743563420819,1.66594515518219,0.543481047391975,91.5217861991241,91.4766182044853,0.653070591604299,92.9758574734255,90.6188025385826
16-Jul-2022,1.80870554672576,1.7618304266927,0.419529353394527,97.1391756835066,97.2483680977975,2.27471671580235,99.3573297705304,94.8118291821918
18-Jul-2022,1.71683632778414,1.3472595897401,1.09235999755697,105.14085493848,105.055218851533,0.444020147257831,105.849072473491,104.611018067581
20-Jul-2022,1.95898444828886,2.0994667247738,0.596715718633037,102.821801660565,102.913390870578,1.00082356566037,104.456268411626,100.948419414501
21-Jul-2022,2.47114989074918,2.59479178606771,0.619848335811682,102.181486273076,102.395636481699,0.861326136623967,103.102509656235,100.880976566971
27-Jul-2022,1.76928662608904,1.62278399243083,0.416744832347506,105.699224507718,105.699224507718,0.892562820917136,106.330361731024,105.068087284413
28-Jul-2022,1.77879954356307,1.61416734240602,0.693236842332919,100.388927079451,100.855654201988,1.50454025637593,101.903071748057,98.2511189297487
29-Jul-2022,1.28400923902889,1.21382108647828,0.216588801713616,101.077187775596,101.077187775596,0,101.077187775596,101.077187775596
31-Jul-2022,1.79763286949694,1.7006171859967,0.461713575439897,97.8748865791898,97.5808893579295,2.70695187331749,101.455788874436,94.881978726464
01-Aug-2022,2.11191028665167,2.22823001879208,0.580816065921783,96.2852747201357,95.5336220246071,1.90702557305975,100.527895270875,94.8108198003432
05-Aug-2022,2.13012353102349,2.03625888918698,0.261576730016071,95.9903876815345,96.4680308607048,1.49912877633394,97.5620687140448,94.3091845189994
