datetime,average_velocity,median_velocity,velocity_std_dev,average_back_azimuth,median_back_azimuth,back_azimuth_std_dev,max_ba,min_ba
03-May-2021,1.93779952066,1.84302683959132,0.612598323452171,100.784570697023,100.186031460287,1.67168540394288,103.240193393191,99.526026474329
04-May-2021,1.11806107957432,1.06452944964478,0.277032537811651,102.937298019891,102.63821311201,1.41942613164775,104.482434149158,101.691246798504
05-May-2021,1.57027881010183,1.23837763796325,0.739600222518142,111.742777973618,111.794912461081,0.129343089085435,111.837917706198,111.595503753573
10-May-2021,1.69842699287557,1.62825008366938,0.548885726113903,102.786267595306,102.186281351793,1.78976357677641,105.36949568454,101.403011993098
11-May-2021,1.48829655363597,1.61063990325867,0.423414308129121,104.072327916407,104.113927678089,1.67197255314714,105.86134347979,101.612310946242
12-May-2021,1.62576770790226,1.5397838263075,0.400525958015457,99.1328278312214,99.0308672328558,1.22237452642841,101.112480298142,97.7208721219738
13-May-2021,1.81061010466379,1.68559009894315,0.747339029888114,100.2425779542,100.031935574268,2.06913115333742,103.867754560562,97.3483451502808
14-May-2021,1.77618649469708,1.86748894601708,0.635045085332164,102.402555496583,102.06641220053,3.96651761583276,106.888709614027,97.4680649692122
15-May-2021,1.9181293858927,1.61459220400652,0.851204249265792,101.40400740516,101.40400740516,1.61871286194455,102.548610246635,100.259404563685
16-May-2021,1.80806211364354,1.84771916483688,0.399935335976391,100.498923993861,100.627225743801,0.890946999326346,101.431440903075,99.122711347482
17-May-2021,2.06615394867756,2.24283719576874,0.596863766284191,94.4745139337657,94.4156890358677,0.596548118377531,95.2591292474052,93.8075484159221
18-May-2021,1.79302409370806,1.80721735418153,0.594956530264291,97.2719290596002,97.2563656557288,1.43088223473005,98.6813710200132,95.89361390693
19-May-2021,2.05510554034363,1.95236976576675,0.389088426938757,90.1116889016072,90.5106743478386,0.979463010098097,90.8286871759498,88.9957051810332
