datetime,average_velocity,median_velocity,velocity_std_dev,average_back_azimuth,median_back_azimuth,back_azimuth_std_dev,max_ba,min_ba
24-Jul-2015,1.4052764765719,1.67938906689765,0.561359644529738,91.7040133729724,91.7040133729724,4.38637152489685,94.8056464230306,88.6023803229143
28-Jul-2015,2.39603068697619,2.60554844964326,0.386129784721573,88.6692051663189,88.6692051663189,0,88.6692051663189,88.6692051663189
29-Jul-2015,1.60526890539231,1.8149201062383,0.588249271301987,90.8997423789754,92.0238483900765,2.92032348607216,93.7689874395143,86.103821265212
30-Jul-2015,1.72497203010345,1.82841792782045,0.282693104147491,93.1185743982604,93.1185743982604,0.430054095583237,93.4226685655244,92.8144802309965
31-Jul-2015,1.79536197860158,1.61547922525192,0.52791830353391,94.412019231495,94.9966529164214,2.55512882818348,97.9589732194717,89.6564261972249
02-Aug-2015,1.74698000593877,1.81863119554435,0.324734548036649,90.5093051576987,89.3843570950356,4.22630459761104,97.547156025655,85.5687246150065
03-Aug-2015,1.87953946238523,1.79041617527354,0.448601252866617,95.9888751450688,96.3989147009495,1.97400641057497,99.1844427638322,92.469525280783
15-Aug-2015,2.00387757282762,1.75681743273741,0.609142475727729,98.2616501035672,98.2616501035672,0.190503904474228,98.3963567062634,98.1269435008709
17-Aug-2015,1.63287772561104,1.74569828410493,0.579727821285883,100.841162968022,101.179002470523,2.71427690528451,103.919964339935,97.0327165417727
18-Aug-2015,2.00652685214504,1.97461876984368,0.192187541625721,102.563117461453,101.54475814977,2.46278830305029,106.231736726227,100.931216820044
19-Aug-2015,2.39794798594019,2.35795644296749,1.06193261767644,103.954111498152,104.183207238164,1.62520060635399,106.055163348942,101.600553623283
