datetime,average_velocity,median_velocity,velocity_std_dev,average_back_azimuth,median_back_azimuth,back_azimuth_std_dev,max_ba,min_ba
06-May-2020,2.60950787871966,2.22083231751485,0.881221811391034,92.6514462415347,91.7874025246577,2.80753962869543,96.47879238266,89.9979429504635
07-May-2020,2.14050442364545,2.65600148077401,0.981745827360217,91.2495001683883,89.2760341191805,7.03799635933537,103.781834010758,83.2846600887956
08-May-2020,1.8500853611857,1.8464741723684,1.16194350575514,111.322781984772,111.158832238427,3.57661588163468,116.467222475587,103.532186637552
09-May-2020,1.82634213970914,1.60048890027163,0.907863696468949,101.095318224326,101.162791967577,3.26727986152637,106.183726544918,95.1626998521836
10-May-2020,1.83967290842653,1.84658749150125,0.716376710513184,105.537534276386,105.696454167634,3.15834111756093,112.13765683614,99.0100049132383
12-May-2020,1.92861897031586,1.73771762187446,0.868098428861483,110.846443991421,111.039743404341,4.56630782307044,118.683092827235,102.245505137508
26-May-2020,1.6614427592713,1.86369326934141,1.08586743242295,94.9629271890265,95.8598269459011,2.86456883383266,97.0782366137635,89.999999999999
27-May-2020,2.03586608282507,2.06762408429329,0.691702212039679,103.534150847262,103.794932880596,2.97384387729487,110.220998274594,98.5647954627391
29-May-2020,1.56649626895873,1.35902670040565,0.95759241252735,104.107432409644,104.792973429517,3.91111077066485,113.35212372756,96.6800890361011
01-Jun-2020,1.54910105351844,1.54935603548406,1.07401250414042,98.5886765244162,98.7671945566519,2.16352218034183,101.398947851174,94.8783510141266
02-Jun-2020,1.47501067065311,1.50458605337475,0.89699249361972,96.8091281102807,95.8604152469349,3.83686552753221,105.561141521754,91.6321566470124
03-Jun-2020,1.81113944735218,1.59286587779227,1.15684629446099,100.746882711007,100.455144483693,3.21463222114244,107.510859794856,94.2296157002084
04-Jun-2020,1.87486785938338,1.66704794185062,0.953528922783585,104.454745324534,105.676936049632,3.69390000566626,109.652511924369,96.5043701027455
05-Jun-2020,2.03278465226265,1.67692309087702,1.22331605136024,107.654413749269,105.501655676667,5.57283227545264,117.442780925555,99.3400912839431
10-Jun-2020,1.94583202279947,1.94583202279947,1.0974894262369,104.241294060248,104.241294060248,2.17743746600742,105.780974858072,102.701613262425
11-Jun-2020,1.69100649878577,1.7791004955459,0.996679220947303,109.001007856269,109.912827884617,3.54599779553391,112.623467626449,103.883776295237
15-Jun-2020,1.51302900303868,1.48181436094527,0.843060577579029,108.123791714298,108.992053026652,3.44768597717467,111.299851532906,102.219616936914
16-Jun-2020,1.35678232231141,1.10786590362639,0.731426094169567,112.331421367239,110.679855885728,2.87996495638582,116.913544633186,109.972318834381
17-Jun-2020,1.42389088556114,1.04394779931499,1.06618552954195,109.050081573034,109.185927185826,4.13408679656639,113.528444124003,103.014212043526
18-Jun-2020,1.64832050425642,1.59216763412362,0.734544133026809,108.538144292097,108.621955135335,3.39167232269345,114.428140323322,102.970321124823
19-Jun-2020,1.77759046736334,1.45953922353333,0.926922035805496,112.53595899186,114.368538249553,6.47312843066524,118.250168407468,92.2174427092828
20-Jun-2020,1.70987785653259,1.74155847186505,0.941520722749952,110.419676240336,110.685622030993,3.77177611912424,118.05222496984,103.929186622297
21-Jun-2020,1.76815544873657,1.90987137603687,0.805593959988542,112.746835037298,114.201684843123,3.78873519484253,119.034220853346,106.904840857532
22-Jun-2020,1.60481260477294,1.61489647165418,0.974644141429944,106.400139888891,106.228481708242,2.97127271914081,111.359291397694,100.148891102986
24-Jun-2020,1.5065366110719,1.76972682863311,0.877198593695876,107.214438571984,106.762325806753,3.39956969203312,112.197300036419,100.915247011038
25-Jun-2020,1.42248798027335,1.37803840407791,0.756449640327642,106.75399684043,105.71808472596,4.09783633652287,116.068179246796,102.178057507687
27-Jun-2020,1.84829278986861,1.6998386130379,0.725120180983894,98.4109856732727,98.0460261180795,2.47874132769745,103.567615551937,94.7737527022206
28-Jun-2020,2.15148638632622,1.91540838770302,1.54872477906785,105.403308305815,106.530777226842,3.17840534466629,109.696463393445,100.787400868789
04-Jul-2020,1.56122844648427,1.5102769998627,0.922413071496272,99.2640370706372,99.7714284101809,6.69032080221128,111.845964512634,82.4366219052826
05-Jul-2020,1.65738630353757,1.75075606419183,1.29137744439649,110.516589739762,110.643719262432,2.4389553633441,113.394586304811,106.283096371072
06-Jul-2020,3.05654044016053,2.73980744624462,2.33916896047756,114.137675898174,116.188549854044,5.74915296319374,122.458455634242,102.932360220083
11-Jul-2020,2.40331878613415,2.23860496546105,0.825657575713731,99.3167686574789,98.6483131344363,2.57343287571802,102.90543904474,97.0650093163028
12-Jul-2020,1.71678634618796,1.76248381452455,0.498596533048927,98.1030741858983,99.3339098989271,5.67108730398897,107.389055731474,91.3768836622279
16-Jul-2020,1.34507962578198,1.36900269391898,0.402106304111478,96.8229363033764,96.4124390359874,3.2290890155414,102.202930970384,92.3953999457722
17-Jul-2020,1.619055473134,1.4717319635986,0.839761646765482,94.6717645088823,95.5993783410677,3.43739058404125,98.294547754939,89.9999999999909
19-Jul-2020,1.59435837501723,1.40219965156781,0.771777804496603,99.1192261664631,100.212553564232,3.97990645281606,102.823950597569,91.4164532829105
23-Jul-2020,0.41564197642037,0.41564197642037,0,107.025157013066,107.025157013066,0,107.025157013066,107.025157013066
24-Jul-2020,1.6138198238989,1.65169336028758,0.423175598591732,108.807220247775,107.196188638788,5.86571729808614,117.329066279195,102.664236172063
27-Jul-2020,1.4289020028688,1.49865168619402,0.368705481338486,97.4507044358274,99.5196938432317,5.05614162043236,100.763430056842,90.0000000000043
07-Aug-2020,1.73180399463063,1.71092968523961,0.751393196111806,100.069021190196,100.874493852998,3.81242781313101,104.978086445259,92.4213170944794
08-Aug-2020,1.60002849310578,1.31061090565832,0.613877927623844,97.2610544579965,96.067776240251,3.66327041549535,101.85179237896,92.9123533325917
09-Aug-2020,1.83045823818943,1.77008754896499,0.684282207657797,105.180191089388,99.947196115413,15.086765122172,142.441129023101,98.5885930227448
22-Aug-2020,1.04464884602431,1.00078648081207,0.131723762372786,98.7812759542083,98.7812759542083,12.4185995493799,107.562551908415,90.0000000000015
